ratingKey,title,addedAt,duration,durationHuman,guid,playlistType,smart,summary,type,items.addedAt,items.audienceRating,items.audienceRatingImage,items.contentRating,items.duration,items.durationHuman,items.editionTitle,items.episodeNumber,items.grandparentGuid,items.grandparentRatingKey,items.grandparentTitle,items.guid,items.hasCommercialMarker,items.hasCreditsMarker,items.hasIntroMarker,items.locations,items.originalTitle,items.originallyAvailableAt,items.parentGuid,items.parentRatingKey,items.parentTitle,items.parentYear,items.rating,items.ratingImage,items.ratingKey,items.seasonEpisode,items.seasonNumber,items.studio,items.summary,items.tagline,items.title,items.titleSort,items.type,items.userRating,items.year,items.media.aspectRatio,items.media.audioChannels,items.media.audioCodec,items.media.audioProfile,items.media.bitrate,items.media.container,items.media.duration,items.media.hdr,items.media.height,items.media.isOptimizedVersion,items.media.videoCodec,items.media.videoFrameRate,items.media.videoProfile,items.media.videoResolution,items.media.width
,,,,,,,,,,2021-11-03T14:03:51,8.4,themoviedb://image.rating,TV-MA,2702180,45 mins,,5,plex://show/5d9c07f7e98e47001eb03fc7,22823,The Walking Dead,plex://episode/5d9c0b7e08fddd001f2c0f89,FALSE,FALSE,FALSE,/volume1/PLEX_MEDIA/TV Shows/The Walking Dead/S01/The Walking Dead  - 01x05 - Wildfire.mkv,,11/28/2010,plex://season/602e59dcc9d11c002dbbc353,22824,Season 1,,,,22829,s01e05,1,,"Everyone deals with the fallout of the walker attack. Andrea has to come to grips with the fate of her sister, while Jim is found out to have been bitten. With the camp clearly no longer safe, a decision must made about the direction they are to take.",,Wildfire,Wildfire,episode,,,1.78,6,opus,,950,mkv,2702180,FALSE,1080,FALSE,hevc,24p,main,1080,1920
,,,,,,,,,,2021-11-03T14:03:42,8.6,themoviedb://image.rating,TV-MA,2724120,45 mins,,6,plex://show/5d9c07f7e98e47001eb03fc7,22823,The Walking Dead,plex://episode/5d9c0b7e08fddd001f2c0f9d,FALSE,FALSE,FALSE,/volume1/PLEX_MEDIA/TV Shows/The Walking Dead/S01/The Walking Dead  - 01x06 - TS-19.mkv,,12/5/2010,plex://season/602e59dcc9d11c002dbbc353,22824,Season 1,,,,22830,s01e06,1,,"Rick and the group are allowed into the CDC by a strange doctor, but all is not what it seems in their newfound haven.",,TS-19,TS-19,episode,,,1.78,6,opus,,948,mkv,2724120,FALSE,1080,FALSE,hevc,24p,main,1080,1920
,,,,,,,,,,2021-11-03T14:07:40,8.2,themoviedb://image.rating,TV-MA,3768911,1 hr 3 mins,,1,plex://show/5d9c07f7e98e47001eb03fc7,22823,The Walking Dead,plex://episode/5d9c0b7e1cae62001f7590c6,FALSE,FALSE,FALSE,/volume1/PLEX_MEDIA/TV Shows/The Walking Dead/S02/The Walking Dead S02E01 What Lies Ahead  (1080p x265 Joy).mkv,,10/16/2011,plex://season/602e59ddc9d11c002dbbc388,22831,Season 2,,,,22832,s02e01,2,,"Rick and the group leave Atlanta and encounter a threat on the highway the likes of which they've never seen. Elsewhere, the group search for a missing person.",,What Lies Ahead,What Lies Ahead,episode,,,1.78,6,aac,he-aac,1691,mkv,3768911,FALSE,1080,FALSE,hevc,24p,main,1080,1920
,,,,,,,,,,2021-11-03T14:07:19,8.3,themoviedb://image.rating,TV-MA,2541598,42 mins,,2,plex://show/5d9c07f7e98e47001eb03fc7,22823,The Walking Dead,plex://episode/5d9c0b7e1cae62001f7590ae,FALSE,FALSE,FALSE,/volume1/PLEX_MEDIA/TV Shows/The Walking Dead/S02/The Walking Dead S02E02 Bloodletting (1080p x265 Joy).mkv,,10/23/2011,plex://season/602e59ddc9d11c002dbbc388,22831,Season 2,,,,22833,s02e02,2,,Rick discovers a possible safe haven. Shane must go on a dangerous mission to get needed medical supplies.,,Bloodletting,Bloodletting,episode,,,1.78,6,aac,he-aac,1697,mkv,2541598,FALSE,1080,FALSE,hevc,24p,main,1080,1920
,,,,,,,,,,2021-11-03T14:07:05,8.5,themoviedb://image.rating,TV-MA,2596638,43 mins,,3,plex://show/5d9c07f7e98e47001eb03fc7,22823,The Walking Dead,plex://episode/5d9c0b7e1cae62001f7590ba,FALSE,FALSE,FALSE,/volume1/PLEX_MEDIA/TV Shows/The Walking Dead/S02/The Walking Dead S02E03 Save the Last One (1080p x265 Joy).mkv,,10/30/2011,plex://season/602e59ddc9d11c002dbbc388,22831,Season 2,,,,22834,s02e03,2,,"The group desperately awaits Shane's return. Shane finds himself trapped in a school, surrounded by the undead. Daryl and Andrea search for someone in the woods.",,Save the Last One,Save the Last One,episode,,,1.78,6,aac,he-aac,1698,mkv,2596638,FALSE,1080,FALSE,hevc,24p,main,1080,1920
,,,,,,,,,,2021-11-03T14:06:51,8.2,themoviedb://image.rating,TV-MA,2602746,43 mins,,4,plex://show/5d9c07f7e98e47001eb03fc7,22823,The Walking Dead,plex://episode/5d9c0b7e1cae62001f7590be,FALSE,FALSE,FALSE,/volume1/PLEX_MEDIA/TV Shows/The Walking Dead/S02/The Walking Dead S02E04 Cherokee Rose (1080p x265 Joy).mkv,,11/6/2011,plex://season/602e59ddc9d11c002dbbc388,22831,Season 2,,,,22835,s02e04,2,,Shane makes a deadly sacrifice which leads to unusual behavior and self-distancing. The rest of the group tries to hang on somewhere between living to die and dying to live.,,Cherokee Rose,Cherokee Rose,episode,,,1.78,6,aac,he-aac,1688,mkv,2602746,FALSE,1080,FALSE,hevc,24p,main,1080,1920
,,,,,,,,,,2021-11-03T14:06:36,8.4,themoviedb://image.rating,TV-MA,2577721,43 mins,,5,plex://show/5d9c07f7e98e47001eb03fc7,22823,The Walking Dead,plex://episode/5d9c0b7e1cae62001f7590ca,FALSE,FALSE,FALSE,/volume1/PLEX_MEDIA/TV Shows/The Walking Dead/S02/The Walking Dead S02E05 Chupacabra (1080p x265 Joy).mkv,,11/13/2011,plex://season/602e59ddc9d11c002dbbc388,22831,Season 2,,,,22836,s02e05,2,,"Concerned for their safety, the group makes a plan â€“ one that Hershel disagrees with adamantly. He makes it clear the group is fine to stay for now, but not indefinitely.",,Chupacabra,Chupacabra,episode,,,1.78,6,aac,he-aac,1690,mkv,2577721,FALSE,1080,FALSE,hevc,24p,main,1080,1920
,,,,,,,,,,2021-11-03T14:06:22,8.1,themoviedb://image.rating,TV-MA,2577721,43 mins,,6,plex://show/5d9c07f7e98e47001eb03fc7,22823,The Walking Dead,plex://episode/5d9c0b7e1cae62001f7590b2,FALSE,FALSE,FALSE,/volume1/PLEX_MEDIA/TV Shows/The Walking Dead/S02/The Walking Dead S02E06 Secrets (1080p x265 Joy).mkv,,11/20/2011,plex://season/602e59ddc9d11c002dbbc388,22831,Season 2,,,,22837,s02e06,2,,Secrets are told and secrets are revealed. Hershel refuses to acknowledge the worldâ€™s new reality. Andrea comes out of her shell. Everyone is becoming more and more aware that â€œeverything is food for something.â€,,Secrets,Secrets,episode,,,1.78,6,aac,he-aac,1691,mkv,2577721,FALSE,1080,FALSE,hevc,24p,main,1080,1920
,,,,,,,,,,2021-11-03T14:06:08,8.9,themoviedb://image.rating,TV-MA,2568712,43 mins,,7,plex://show/5d9c07f7e98e47001eb03fc7,22823,The Walking Dead,plex://episode/5d9c0b7e1cae62001f7590b6,FALSE,FALSE,FALSE,/volume1/PLEX_MEDIA/TV Shows/The Walking Dead/S02/The Walking Dead S02E07 Pretty Much Dead Already (1080p x265 Joy).mkv,,11/27/2011,plex://season/602e59ddc9d11c002dbbc388,22831,Season 2,,,,22838,s02e07,2,,Hershel sets a deadline. All secrets are out in the open. Glenn stands up for himself and Shane takes charge.,,Pretty Much Dead Already,Pretty Much Dead Already,episode,,,1.78,6,aac,he-aac,1691,mkv,2568712,FALSE,1080,FALSE,hevc,24p,main,1080,1920
,,,,,,,,,,2021-11-03T14:05:54,8.5,themoviedb://image.rating,TV-MA,2573717,43 mins,,8,plex://show/5d9c07f7e98e47001eb03fc7,22823,The Walking Dead,plex://episode/5d9c0b7e1cae62001f7590c2,FALSE,FALSE,FALSE,/volume1/PLEX_MEDIA/TV Shows/The Walking Dead/S02/The Walking Dead S02E08 Nebraska (1080p x265 Joy).mkv,,2/12/2012,plex://season/602e59ddc9d11c002dbbc388,22831,Season 2,,,,22839,s02e08,2,,"Rick and the others try to restore order in the aftermath of a terrible discovery. Hershel takes up an old habit and disappears, Rick and Glenn must follow him into town.",,Nebraska,Nebraska,episode,,,1.78,6,aac,he-aac,1691,mkv,2573717,FALSE,1080,FALSE,hevc,24p,main,1080,1920
,,,,,,,,,,2021-11-03T14:05:40,8.5,themoviedb://image.rating,TV-MA,2579723,43 mins,,9,plex://show/5d9c07f7e98e47001eb03fc7,22823,The Walking Dead,plex://episode/5d9c0b7e1cae62001f7590ce,FALSE,FALSE,FALSE,/volume1/PLEX_MEDIA/TV Shows/The Walking Dead/S02/The Walking Dead S02E09 Triggerfinger (1080p x265 Joy).mkv,,2/19/2012,plex://season/602e59ddc9d11c002dbbc388,22831,Season 2,,,,22840,s02e09,2,,"Rick, Hershel and Glen are trapped and fight to survive; Shane finds Lori in danger.",,Triggerfinger,Triggerfinger,episode,,,1.78,6,aac,he-aac,1690,mkv,2579723,FALSE,1080,FALSE,hevc,24p,main,1080,1920
,,,,,,,,,,2021-11-03T14:05:25,8.4,themoviedb://image.rating,TV-MA,2555699,43 mins,,10,plex://show/5d9c07f7e98e47001eb03fc7,22823,The Walking Dead,plex://episode/5d9c0b7ee9d5a1001f4e5fc8,FALSE,FALSE,FALSE,/volume1/PLEX_MEDIA/TV Shows/The Walking Dead/S02/The Walking Dead S02E10 18 Miles Out (1080p x265 Joy).mkv,,2/26/2012,plex://season/602e59ddc9d11c002dbbc388,22831,Season 2,,,,22841,s02e10,2,,Rick and Shane are in conflict over the fate of an outsider; Andrea helps Hershel's daughter face a crucial decision.,,18 Miles Out,18 Miles Out,episode,,,1.78,6,aac,he-aac,1691,mkv,2555699,FALSE,1080,FALSE,hevc,24p,main,1080,1920
,,,,,,,,,,2021-11-03T14:05:11,8.8,themoviedb://image.rating,TV-MA,2577721,43 mins,,11,plex://show/5d9c07f7e98e47001eb03fc7,22823,The Walking Dead,plex://episode/5d9c0b7e08fddd001f2c0f8d,FALSE,FALSE,FALSE,"/volume1/PLEX_MEDIA/TV Shows/The Walking Dead/S02/The Walking Dead S02E11 Judge, Jury, Executioner (1080p x265 Joy).mkv",,3/4/2012,plex://season/602e59ddc9d11c002dbbc388,22831,Season 2,,,,22842,s02e11,2,,Rick sides with Shane causing Dale to worry that the group is losing its humanity; Carl's actions have unintended consequences.,,"Judge, Jury, Executioner","Judge, Jury, Executioner",episode,,,1.78,6,aac,he-aac,1689,mkv,2577721,FALSE,1080,FALSE,hevc,24p,main,1080,1920
,,,,,,,,,,2021-11-03T14:04:57,8.8,themoviedb://image.rating,TV-MA,2590734,43 mins,,12,plex://show/5d9c07f7e98e47001eb03fc7,22823,The Walking Dead,plex://episode/5d9c0b7e08fddd001f2c0f91,FALSE,FALSE,FALSE,/volume1/PLEX_MEDIA/TV Shows/The Walking Dead/S02/The Walking Dead S02E12 Better Angels (1080p x265 Joy).mkv,,3/11/2012,plex://season/602e59ddc9d11c002dbbc388,22831,Season 2,,,,22843,s02e12,2,,"Someone dangerous may be loose near the farm; Rick, Shane, Daryl and Glenn keep the group safe.",,Better Angels,Better Angels,episode,,,1.78,6,aac,he-aac,1686,mkv,2590734,FALSE,1080,FALSE,hevc,24p,main,1080,1920
,,,,,,,,,,2021-11-03T14:04:43,9,themoviedb://image.rating,TV-MA,2578722,43 mins,,13,plex://show/5d9c07f7e98e47001eb03fc7,22823,The Walking Dead,plex://episode/5d9c0b7e705e7a001e704b7f,FALSE,FALSE,FALSE,/volume1/PLEX_MEDIA/TV Shows/The Walking Dead/S02/The Walking Dead S02E13 Beside the Dying Fire (1080p x265 Joy).mkv,,3/18/2012,plex://season/602e59ddc9d11c002dbbc388,22831,Season 2,,,,22844,s02e13,2,,Rick and Carl find the farm in jeopardy; the group is split up in the chaos; Rick's leadership is questioned.,,Beside the Dying Fire,Beside the Dying Fire,episode,,,1.78,6,aac,he-aac,1688,mkv,2578722,FALSE,1080,FALSE,hevc,24p,main,1080,1920
,,,,,,,,,,2021-11-03T14:09:48,8.9,themoviedb://image.rating,TV-MA,2579600,43 mins,,1,plex://show/5d9c07f7e98e47001eb03fc7,22823,The Walking Dead,plex://episode/5d9c0b7ecb3ffa001f1c060d,FALSE,FALSE,FALSE,/volume1/PLEX_MEDIA/TV Shows/The Walking Dead/S03/The Walking Dead  - 03x01 - Seed.mkv,,10/14/2012,plex://season/602e59dfc9d11c002dbbc3cc,22845,Season 3,,,,22846,s03e01,3,,"With the world growing increasingly more dangerous and Loriâ€™s pregnancy advancing, Rick discovers a potentially safe haven. But first he must secure the premises, pushing his group to its limit.",,Seed,Seed,episode,,,1.78,6,opus,,950,mkv,2579600,FALSE,1080,FALSE,hevc,24p,main,1080,1920
,,,,,,,,,,2021-11-03T14:09:40,8.7,themoviedb://image.rating,TV-MA,2579600,43 mins,,2,plex://show/5d9c07f7e98e47001eb03fc7,22823,The Walking Dead,plex://episode/5d9c0b7ecb3ffa001f1c0619,FALSE,FALSE,FALSE,/volume1/PLEX_MEDIA/TV Shows/The Walking Dead/S03/The Walking Dead  - 03x02 - Sick.mkv,,10/21/2012,plex://season/602e59dfc9d11c002dbbc3cc,22845,Season 3,,,,22847,s03e02,3,,"After a traumatic event, a life hangs in the balance. Complicating matters, the group must also deal with a potential threat to their new surroundings.",,Sick,Sick,episode,,,1.78,6,opus,,950,mkv,2579600,FALSE,1080,FALSE,hevc,24p,main,1080,1920
,,,,,,,,,,2021-11-03T14:09:32,8.6,themoviedb://image.rating,TV-MA,2579600,43 mins,,3,plex://show/5d9c07f7e98e47001eb03fc7,22823,The Walking Dead,plex://episode/5d9c0b7ecb3ffa001f1c0609,FALSE,FALSE,FALSE,/volume1/PLEX_MEDIA/TV Shows/The Walking Dead/S03/The Walking Dead  - 03x03 - Walk with Me.mkv,,10/28/2012,plex://season/602e59dfc9d11c002dbbc3cc,22845,Season 3,,,,22848,s03e03,3,,Andrea and Michonne find a new community of survivors; a decision must be made.,,Walk with Me,Walk with Me,episode,,,1.78,6,opus,,949,mkv,2579600,FALSE,1080,FALSE,hevc,24p,main,1080,1920
,,,,,,,,,,2021-11-03T14:09:24,9,themoviedb://image.rating,TV-MA,2579600,43 mins,,4,plex://show/5d9c07f7e98e47001eb03fc7,22823,The Walking Dead,plex://episode/5d9c0b7ecb3ffa001f1c0621,FALSE,FALSE,FALSE,/volume1/PLEX_MEDIA/TV Shows/The Walking Dead/S03/The Walking Dead  - 03x04 - Killer Within.mkv,,11/4/2012,plex://season/602e59dfc9d11c002dbbc3cc,22845,Season 3,,,,22849,s03e04,3,,"The group is severed, placing lives in jeopardy; Merle has a request for the Governor.",,Killer Within,Killer Within,episode,,,1.78,6,opus,,950,mkv,2579600,FALSE,1080,FALSE,hevc,24p,main,1080,1920
,,,,,,,,,,2021-11-03T14:09:16,8.4,themoviedb://image.rating,TV-MA,2579600,43 mins,,5,plex://show/5d9c07f7e98e47001eb03fc7,22823,The Walking Dead,plex://episode/5d9c0b7ecb3ffa001f1c0611,FALSE,FALSE,FALSE,/volume1/PLEX_MEDIA/TV Shows/The Walking Dead/S03/The Walking Dead  - 03x05 - Say the Word.mkv,,11/11/2012,plex://season/602e59dfc9d11c002dbbc3cc,22845,Season 3,,,,22850,s03e05,3,,Rick struggles after another loss; Michonne is suspicious of the Governor.,,Say the Word,Say the Word,episode,,,1.78,6,opus,,949,mkv,2579600,FALSE,1080,FALSE,hevc,24p,main,1080,1920
,,,,,,,,,,2021-11-03T14:09:08,8.6,themoviedb://image.rating,TV-MA,2579600,43 mins,,6,plex://show/5d9c07f7e98e47001eb03fc7,22823,The Walking Dead,plex://episode/5d9c0b7ecb3ffa001f1c0625,FALSE,FALSE,FALSE,/volume1/PLEX_MEDIA/TV Shows/The Walking Dead/S03/The Walking Dead  - 03x06 - Hounded.mkv,,11/18/2012,plex://season/602e59dfc9d11c002dbbc3cc,22845,Season 3,,,,22851,s03e06,3,,"As Andrea grows closer to the Governor, Michonne makes a decision about Woodbury. Glenn and Maggie go on a run. Rick struggles.",,Hounded,Hounded,episode,,,1.78,6,opus,,950,mkv,2579600,FALSE,1080,FALSE,hevc,24p,main,1080,1920
,,,,,,,,,,2021-11-03T14:09:00,8.7,themoviedb://image.rating,TV-MA,2579600,43 mins,,7,plex://show/5d9c07f7e98e47001eb03fc7,22823,The Walking Dead,plex://episode/5d9c0b7ecb3ffa001f1c0629,FALSE,FALSE,FALSE,/volume1/PLEX_MEDIA/TV Shows/The Walking Dead/S03/The Walking Dead  - 03x07 - When the Dead Come Knocking.mkv,,11/25/2012,plex://season/602e59dfc9d11c002dbbc3cc,22845,Season 3,,,,22852,s03e07,3,,The governor seeks information; a new guest at the prison forces Rick's hand.,,When the Dead Come Knocking,When the Dead Come Knocking,episode,,,1.78,6,opus,,950,mkv,2579600,FALSE,1080,FALSE,hevc,24p,main,1080,1920
,,,,,,,,,,2021-11-03T14:08:52,8.9,themoviedb://image.rating,TV-MA,2579600,43 mins,,8,plex://show/5d9c07f7e98e47001eb03fc7,22823,The Walking Dead,plex://episode/5d9c0b7ecb3ffa001f1c0615,FALSE,FALSE,FALSE,/volume1/PLEX_MEDIA/TV Shows/The Walking Dead/S03/The Walking Dead  - 03x08 - Made to Suffer.mkv,,12/2/2012,plex://season/602e59dfc9d11c002dbbc3cc,22845,Season 3,,,,22853,s03e08,3,,Andrea steps up when the people of Woodbury are thrown into uncharted territory; a new threat arises at the prison.,,Made to Suffer,Made to Suffer,episode,,,1.78,6,opus,,950,mkv,2579600,FALSE,1080,FALSE,hevc,24p,main,1080,1920
,,,,,,,,,,2021-11-03T14:08:44,8.2,themoviedb://image.rating,TV-MA,2579600,43 mins,,9,plex://show/5d9c07f7e98e47001eb03fc7,22823,The Walking Dead,plex://episode/5d9c0b7ecb3ffa001f1c061d,FALSE,FALSE,FALSE,/volume1/PLEX_MEDIA/TV Shows/The Walking Dead/S03/The Walking Dead  - 03x09 - The Suicide King.mkv,,2/10/2013,plex://season/602e59dfc9d11c002dbbc3cc,22845,Season 3,,,,22854,s03e09,3,,"After the invasion of Woodbury by Rickâ€™s group, Daryl and Merle are captured by The Governor. Rick decides the fate of Tyreeseâ€™s group.",,The Suicide King,Suicide King,episode,,,1.78,6,opus,,950,mkv,2579600,FALSE,1080,FALSE,hevc,24p,main,1080,1920
,,,,,,,,,,2021-11-03T14:08:36,8.7,themoviedb://image.rating,TV-MA,2579600,43 mins,,10,plex://show/5d9c07f7e98e47001eb03fc7,22823,The Walking Dead,plex://episode/5d9c0b7effd9ef001e9b1fc9,FALSE,FALSE,FALSE,/volume1/PLEX_MEDIA/TV Shows/The Walking Dead/S03/The Walking Dead  - 03x10 - Home.mkv,,2/17/2013,plex://season/602e59dfc9d11c002dbbc3cc,22845,Season 3,,,,22855,s03e10,3,,"The group is preparing their next step. Rick goes in search of his lost friend and meanwhile, Daryl and Merle are wondering if they themselves made the right decisions. The governor of Woodbury tries to restore order in the town and is planning to punish the people responsible for the chaos.",,Home,Home,episode,,,1.78,6,opus,,950,mkv,2579600,FALSE,1080,FALSE,hevc,24p,main,1080,1920
,,,,,,,,,,2021-11-03T14:08:28,8.2,themoviedb://image.rating,TV-MA,2579600,43 mins,,11,plex://show/5d9c07f7e98e47001eb03fc7,22823,The Walking Dead,plex://episode/5d9c0b7effd9ef001e9b1fad,FALSE,FALSE,FALSE,/volume1/PLEX_MEDIA/TV Shows/The Walking Dead/S03/The Walking Dead  - 03x11 - I Ain't a Judas.mkv,,2/24/2013,plex://season/602e59dfc9d11c002dbbc3cc,22845,Season 3,,,,22856,s03e11,3,,Rick and the group are forced to make a decision now that their safety is no longer guaranteed. Andrea feels uncomfortable now that Woodbury has become a police state.,,I Ain't a Judas,I Ain't a Judas,episode,,,1.78,6,opus,,949,mkv,2579600,FALSE,1080,FALSE,hevc,24p,main,1080,1920
,,,,,,,,,,2021-11-03T14:08:20,8.8,themoviedb://image.rating,TV-MA,2579600,43 mins,,12,plex://show/5d9c07f7e98e47001eb03fc7,22823,The Walking Dead,plex://episode/5d9c0b7e7b5c2e001e6792db,FALSE,FALSE,FALSE,/volume1/PLEX_MEDIA/TV Shows/The Walking Dead/S03/The Walking Dead  - 03x12 - Clear.mkv,,3/3/2013,plex://season/602e59dfc9d11c002dbbc3cc,22845,Season 3,,,,22857,s03e12,3,,"Since they are outgunned against the Governor's forces, Rick undertakes a mission to get more weapons.",,Clear,Clear,episode,,,1.78,6,opus,,950,mkv,2579600,FALSE,1080,FALSE,hevc,24p,main,1080,1920
,,,,,,,,,,2021-11-03T14:08:12,8.2,themoviedb://image.rating,TV-MA,2579600,43 mins,,13,plex://show/5d9c07f7e98e47001eb03fc7,22823,The Walking Dead,plex://episode/5d9c0b7effd9ef001e9b1fc1,FALSE,FALSE,FALSE,/volume1/PLEX_MEDIA/TV Shows/The Walking Dead/S03/The Walking Dead  - 03x13 - Arrow on the Doorpost.mkv,,3/10/2013,plex://season/602e59dfc9d11c002dbbc3cc,22845,Season 3,,,,22858,s03e13,3,,Rick and the Governor contemplate a peace treaty.,,Arrow on the Doorpost,Arrow on the Doorpost,episode,,,1.78,6,opus,,951,mkv,2579600,FALSE,1080,FALSE,hevc,24p,main,1080,1920
,,,,,,,,,,2021-11-03T14:08:04,8.4,themoviedb://image.rating,TV-MA,2579600,43 mins,,14,plex://show/5d9c07f7e98e47001eb03fc7,22823,The Walking Dead,plex://episode/5d9c0b7effd9ef001e9b1fbd,FALSE,FALSE,FALSE,/volume1/PLEX_MEDIA/TV Shows/The Walking Dead/S03/The Walking Dead  - 03x14 - Prey.mkv,,3/17/2013,plex://season/602e59dfc9d11c002dbbc3cc,22845,Season 3,,,,22859,s03e14,3,,"The Governor chases a fleeing dissenter; while the Governor is gone, a traitor tries to sabotage his plans.",,Prey,Prey,episode,,,1.78,6,opus,,950,mkv,2579600,FALSE,1080,FALSE,hevc,24p,main,1080,1920
,,,,,,,,,,2021-11-03T14:07:56,8.7,themoviedb://image.rating,TV-MA,2579600,43 mins,,15,plex://show/5d9c07f7e98e47001eb03fc7,22823,The Walking Dead,plex://episode/5d9c0b7effd9ef001e9b1fb9,FALSE,FALSE,FALSE,/volume1/PLEX_MEDIA/TV Shows/The Walking Dead/S03/The Walking Dead  - 03x15 - This Sorrowful Life.mkv,,3/24/2013,plex://season/602e59dfc9d11c002dbbc3cc,22845,Season 3,,,,22860,s03e15,3,,"Rick and the group are faced with a serious problem. If they want a truce with the Governor, they will have to make a huge sacrifice.",,This Sorrowful Life,This Sorrowful Life,episode,,,1.78,6,opus,,950,mkv,2579600,FALSE,1080,FALSE,hevc,24p,main,1080,1920
,,,,,,,,,,2021-11-03T14:07:48,8.4,themoviedb://image.rating,TV-MA,2587640,43 mins,,16,plex://show/5d9c07f7e98e47001eb03fc7,22823,The Walking Dead,plex://episode/5d9c0b7effd9ef001e9b1fc5,FALSE,FALSE,FALSE,/volume1/PLEX_MEDIA/TV Shows/The Walking Dead/S03/The Walking Dead  - 03x16 - Welcome to the Tombs.mkv,,3/31/2013,plex://season/602e59dfc9d11c002dbbc3cc,22845,Season 3,,,,22861,s03e16,3,,"The Governor and Rick Grimes prepare for the oncoming war. Meanwhile, Andrea struggles to escape The Governor's own torture chamber.",,Welcome to the Tombs,Welcome to the Tombs,episode,,,1.78,6,opus,,950,mkv,2587640,FALSE,1080,FALSE,hevc,24p,main,1080,1920
,,,,,,,,,,2021-11-03T14:12:00,8.5,themoviedb://image.rating,TV-MA,2579600,43 mins,,1,plex://show/5d9c07f7e98e47001eb03fc7,22823,The Walking Dead,plex://episode/5d9c0b7ee98e47001eb2e3cd,FALSE,FALSE,FALSE,/volume1/PLEX_MEDIA/TV Shows/The Walking Dead/S04/The Walking Dead  - 04x01 - 30 Days Without an Accident.mkv,,10/13/2013,plex://season/602e59e1c9d11c002dbbc406,22862,Season 4,,,,22863,s04e01,4,,Rick and the group are as close to an ideal life as possible at the prison.,,30 Days Without an Accident,30 Days Without an Accident,episode,,,1.78,6,opus,,948,mkv,2579600,FALSE,1080,FALSE,hevc,24p,main,1080,1920
,,,,,,,,,,2021-11-03T14:11:52,8.5,themoviedb://image.rating,TV-MA,2579600,43 mins,,2,plex://show/5d9c07f7e98e47001eb03fc7,22823,The Walking Dead,plex://episode/5d9c0b7ee98e47001eb2e3e1,FALSE,FALSE,FALSE,/volume1/PLEX_MEDIA/TV Shows/The Walking Dead/S04/The Walking Dead  - 04x02 - Infected.mkv,,10/20/2013,plex://season/602e59e1c9d11c002dbbc406,22862,Season 4,,,,22864,s04e02,4,,"As the group faces a brand new enemy, Rick and the others must fight to protect the livelihood they worked so hard to create at the prison.",,Infected,Infected,episode,,,1.78,6,opus,,950,mkv,2579600,FALSE,1080,FALSE,hevc,24p,main,1080,1920
,,,,,,,,,,2021-11-03T14:11:44,8.4,themoviedb://image.rating,TV-MA,2572600,43 mins,,3,plex://show/5d9c07f7e98e47001eb03fc7,22823,The Walking Dead,plex://episode/5d9c0b7e2df347001e3cefbe,FALSE,FALSE,FALSE,/volume1/PLEX_MEDIA/TV Shows/The Walking Dead/S04/The Walking Dead  - 04x03 - Isolation.mkv,,10/27/2013,plex://season/602e59e1c9d11c002dbbc406,22862,Season 4,,,,22865,s04e03,4,,A group leaves the prison to search for supplies; the remaining members of the group deal with recent losses.,,Isolation,Isolation,episode,,,1.78,6,opus,,949,mkv,2572600,FALSE,1080,FALSE,hevc,24p,main,1080,1920
,,,,,,,,,,2021-11-03T14:11:36,8.5,themoviedb://image.rating,TV-MA,2579600,43 mins,,4,plex://show/5d9c07f7e98e47001eb03fc7,22823,The Walking Dead,plex://episode/5d9c0b7ee98e47001eb2e3c9,FALSE,FALSE,FALSE,/volume1/PLEX_MEDIA/TV Shows/The Walking Dead/S04/The Walking Dead  - 04x04 - Indifference.mkv,,11/3/2013,plex://season/602e59e1c9d11c002dbbc406,22862,Season 4,,,,22866,s04e04,4,,The supply mission faces hurdles; the situation at the prison worsens.,,Indifference,Indifference,episode,,,1.78,6,opus,,950,mkv,2579600,FALSE,1080,FALSE,hevc,24p,main,1080,1920
,,,,,,,,,,2021-11-03T14:11:28,8.8,themoviedb://image.rating,TV-MA,2579600,43 mins,,5,plex://show/5d9c07f7e98e47001eb03fc7,22823,The Walking Dead,plex://episode/5d9c0b7ee98e47001eb2e3d5,FALSE,FALSE,FALSE,/volume1/PLEX_MEDIA/TV Shows/The Walking Dead/S04/The Walking Dead  - 04x05 - Internment.mkv,,11/10/2013,plex://season/602e59e1c9d11c002dbbc406,22862,Season 4,,,,22867,s04e05,4,,Assorted enemies pressure Rick and the group. The survivors and the prison may reach a breaking point.,,Internment,Internment,episode,,,1.78,6,opus,,951,mkv,2579600,FALSE,1080,FALSE,hevc,24p,main,1080,1920
,,,,,,,,,,2021-11-03T14:11:20,8.4,themoviedb://image.rating,TV-MA,2579600,43 mins,,6,plex://show/5d9c07f7e98e47001eb03fc7,22823,The Walking Dead,plex://episode/5d9c0b7ee98e47001eb2e3c5,FALSE,FALSE,FALSE,/volume1/PLEX_MEDIA/TV Shows/The Walking Dead/S04/The Walking Dead  - 04x06 - Live Bait.mkv,,11/17/2013,plex://season/602e59e1c9d11c002dbbc406,22862,Season 4,,,,22868,s04e06,4,,"Following his defeat at Woodbury, the Governor wanders aimlessly until he encounters a family in need.",,Live Bait,Live Bait,episode,,,1.78,6,opus,,950,mkv,2579600,FALSE,1080,FALSE,hevc,24p,main,1080,1920
